,Bigram Frequency,Bigram Average Frequency,Bigram Frequency with Position,Bigram Average Frequency with Position,Bigram Independent Probabilities,Mean Edit Distance,Transition Probability,Average Transition Probability,Transition Log Probability
198,703.0,175.75,202,50.5,4.729667292834002e-13,6.0087,2.495654372529842e-09,0.03682963429574891,28.57793470727168
199,1517.0,252.83333333333334,128,21.333333333333332,3.704149711588534e-16,6.6554,2.2254382193756797e-11,0.04660440232716558,35.38711959322356
200,1083.0,270.75,136,34.0,2.8134122478018447e-11,5.8271,3.503708017243498e-08,0.05720333086075498,24.76654220665597
201,2963.0,493.8333333333333,669,111.5,2.574943629964492e-14,6.214,3.958022325389268e-09,0.08906042841859461,27.912573103996607
202,1082.0,180.33333333333334,310,51.666666666666664,8.615598634359399e-18,6.6439,8.321178148223663e-13,0.030904598265451028,40.12827742773329
203,3895.0,649.1666666666666,1217,202.83333333333334,2.633195402411365e-14,6.3667,8.048428021914115e-09,0.09732264041462589,26.88864582311309
204,348.0,174.0,129,64.5,2.9750185230110375e-07,5.6679,1.6442830519586948e-07,0.020136971022492164,22.53603799383724
205,1581.0,225.85714285714286,290,41.42857142857143,2.84319074184513e-20,7.2576,1.3178516008030433e-12,0.04786137460200515,39.46494921658717
206,3129.0,447.0,439,62.714285714285715,3.1797910513277713e-18,6.9929,1.1943815542967308e-12,0.04734107558634329,39.606873348480306
207,1844.0,461.0,532,133.0,6.463419307001739e-10,5.5663,2.2292346407636884e-07,0.07786804966051834,22.096948187026104
208,3564.0,445.5,490,61.25,1.70908778199409e-22,7.9211,7.886911496128786e-15,0.038876816682012434,46.8494609699084
209,1435.0,358.75,483,120.75,1.8596019751540825e-10,5.5967,9.19226010285614e-08,0.06717954386767809,23.375005138248074
210,2510.0,502.0,615,123.0,9.976579308525034e-13,5.8735,9.678131600425366e-08,0.09953371582697755,23.300696202402246
211,2281.0,570.25,372,93.0,3.597155414957978e-11,5.6747,1.2558041671374653e-08,0.04821183408342224,26.24681325436572
212,1298.0,324.5,162,40.5,5.559033956292419e-13,5.7928,1.4026695436051682e-09,0.033457428705659646,29.40917769104157
213,1310.0,436.6666666666667,350,116.66666666666667,6.016250116853463e-08,5.8171,1.6867171328203364e-06,0.07005005026592892,19.177350519406122
214,1117.0,223.4,273,54.6,9.335809927383743e-15,6.3097,3.659614134824501e-10,0.04486620414081902,31.347589408321202
215,690.0,230.0,306,102.0,1.1576584360931386e-08,6.0324,1.2363857234899112e-07,0.04153658585209718,22.94736776356438
216,3571.0,510.14285714285717,843,120.42857142857143,8.739113750753115e-17,6.7025,1.927328069604061e-09,0.10756271072679552,28.950750686034183
217,3067.0,511.1666666666667,722,120.33333333333333,1.364091990712416e-14,6.1883,7.202147535351928e-10,0.07197517868066326,30.370853795563086
218,1827.0,456.75,260,65.0,8.831101894794128e-11,5.7634,5.206233963547593e-08,0.061106481827436214,24.19518461246148
219,538.0,179.33333333333334,65,21.666666666666668,6.495224985660516e-09,6.0224,3.3855647507053593e-07,0.05080731270553648,21.494100152395813
220,2074.0,414.8,486,97.2,4.4720652574021854e-13,6.1073,2.9846060770251603e-09,0.06055175248573565,28.319812323911545
221,1511.0,377.75,201,50.25,6.11616451173541e-13,6.046,1.7605690859507564e-09,0.03474898940336509,29.08131101332145
222,2837.0,354.625,579,72.375,1.8675773425869317e-21,7.6121,4.2974992605784063e-14,0.04605975049455693,44.40349593694777
223,4319.0,863.8,682,136.4,5.163697970365867e-11,5.6132,1.0375978607999461e-07,0.10052865378783545,23.200249253889094
224,970.0,323.3333333333333,340,113.33333333333333,1.560658225721207e-08,5.6336,2.10149440277269e-06,0.07319908418772907,18.86015295537668
225,2432.0,608.0,371,92.75,1.5473138115023426e-10,5.6292,1.4577184097536619e-07,0.07254579980653515,22.709784605786304
226,2668.0,444.6666666666667,708,118.0,4.348731764392006e-15,6.0687,1.0699270247548432e-09,0.0756256759873588,29.799840454195916
227,1425.0,285.0,407,81.4,2.741077742888717e-13,6.088,1.2592163290063348e-08,0.0743777277873724,26.24289860473575
228,1484.0,494.6666666666667,471,157.0,1.2529733673682633e-07,5.7681,1.013921978326514e-06,0.06327044768630963,19.911621928631966
229,2137.0,356.1666666666667,349,58.166666666666664,8.803507981425609e-16,6.4376,2.152237667936584e-10,0.06188868835281738,32.11344354782814
230,1143.0,381.0,364,121.33333333333333,6.393239605600742e-08,5.9078,5.940356821063651e-07,0.056854193927184465,20.68294707181885
231,1361.0,340.25,372,93.0,9.259823686881571e-11,5.7727,2.0653767215063546e-07,0.07688351191323639,22.207091713230376
232,2427.0,485.4,426,85.2,4.362522334153031e-13,5.7731,3.3387046012527058e-09,0.061529384513945164,28.158064400345758
233,2586.0,369.42857142857144,457,65.28571428571429,3.1584251105382296e-19,6.8143,1.965346904404322e-12,0.050034668221517184,38.88835315283549
234,1578.0,315.6,364,72.8,3.9447908473272853e-13,5.8968,1.015034950147151e-08,0.07212215813180241,26.55389535529842
235,2178.0,311.14285714285717,532,76.0,3.1871391060726506e-19,7.3521,6.108499174901252e-13,0.043942181470567575,40.57424727229668
236,2768.0,461.3333333333333,869,144.83333333333334,1.2846962083783373e-15,6.2588,2.7608666027923367e-10,0.06384555666592877,31.754159766177356
237,1696.0,339.2,540,108.0,4.20183022484586e-13,6.1123,1.8346642765620955e-08,0.07848628999060532,25.699908669246394
238,990.0,330.0,197,65.66666666666667,3.9554407794109705e-08,5.8273,7.311391469467583e-08,0.03739383501347689,23.70527875988937
239,2382.0,340.2857142857143,573,81.85714285714286,2.963663448652283e-19,6.9044,7.277482936658948e-11,0.07474006413818243,33.677769492061714
240,2366.0,591.5,533,133.25,1.1993537148099492e-09,5.6921,2.387807255655932e-07,0.07876498801390838,21.99781027758036
241,3357.0,479.57142857142856,661,94.42857142857143,4.147134604397477e-17,7.0364,3.8280158822806396e-10,0.08988014158710537,31.28268413335481
242,3611.0,601.8333333333334,656,109.33333333333333,1.352685786906709e-16,6.4115,7.822819104175594e-11,0.05453438388562707,33.57352043946424
243,440.0,440.0,137,137.0,0.002918933262571315,5.9864,2.1193823155026806e-05,0.02767386185960389,15.525996615406113
244,1636.0,545.3333333333334,258,86.0,2.427889673013507e-08,5.8088,5.852689415341376e-07,0.056685384340606916,20.704396943007247
245,2015.0,503.75,265,66.25,2.20068721020189e-10,5.6873,3.5709508266028906e-07,0.08422945260904452,21.41718839662881
246,3003.0,500.5,1038,173.0,2.28246502865949e-15,6.2177,4.750962766694231e-10,0.06832784180377378,30.971061048484806
247,904.0,301.3333333333333,175,58.333333333333336,6.2249643124101664e-09,5.8224,2.00135099339622e-09,0.01820810093617308,28.89637864724945
248,406.0,101.5,128,32.0,4.525960623084373e-13,6.0901,4.1251335957536395e-09,0.04004727804066343,27.85291201103745
249,2606.0,434.3333333333333,546,91.0,4.138711182197914e-15,6.3879,1.9331557820456834e-10,0.06106373386642777,32.26832304803993
250,1290.0,430.0,266,88.66666666666667,4.6250515834119966e-08,5.589,7.498889750764411e-07,0.05956613119832206,20.346819651220915
251,1805.0,361.0,433,86.6,8.696236233618787e-14,5.7708,6.400586041938785e-09,0.06752428012371105,27.219148848703107
252,2253.0,563.25,341,85.25,4.383352678621647e-10,5.5541,4.516510610628775e-07,0.08759255055272287,21.078288066103415
253,3587.0,512.4285714285714,875,125.0,8.647740923682552e-17,6.5606,1.6487854380762164e-10,0.08184991601528678,32.497877280579594
254,1902.0,271.7142857142857,350,50.0,5.866903353311724e-20,7.2614,3.4109961601274713e-13,0.0411874193149371,41.41487210267357
255,1237.0,412.3333333333333,512,170.66666666666666,3.651610531661064e-08,5.6541,4.484527221029601e-07,0.053745651644987624,21.08854076643122
256,3380.0,563.3333333333334,514,85.66666666666667,1.3358885272613317e-15,6.271,3.7723315434170174e-10,0.06638595877198815,31.30382447142271
257,2293.0,573.25,456,114.0,7.062030196372939e-10,5.3993,4.938005723985617e-07,0.08890481136720464,20.949568155401785
258,2042.0,408.4,663,132.6,1.891039514863282e-13,5.9002,3.357496535741323e-09,0.0615787396996535,28.149966942902836
259,1878.0,313.0,527,87.83333333333333,1.1201028420933544e-17,6.2188,4.5444072594750174e-11,0.05095474770869223,34.35711691206613
260,3798.0,542.5714285714286,1114,159.14285714285714,1.5924884220556218e-17,6.9609,4.2501146330382715e-10,0.09093083573450486,31.131779195085517
261,1851.0,370.2,498,99.6,4.612536497500714e-13,5.9512,1.2854832306029407e-09,0.053686690247648154,29.535042063949877
262,4302.0,614.5714285714286,780,111.42857142857143,6.397734724117195e-17,7.1038,6.57808150338377e-11,0.07390565910347117,33.823542160276155
263,2780.0,695.0,476,119.0,2.0568082732643326e-09,5.4453,4.661491151637313e-07,0.08805502486124304,21.032705135737004
264,3077.0,512.8333333333334,941,156.83333333333334,1.9141944550396907e-14,5.9079,3.966482707517535e-09,0.08908420233582524,27.909492594632994
265,1910.0,636.6666666666666,254,84.66666666666667,1.687957537921021e-07,5.3933,1.018269183711248e-06,0.06332460947288972,19.905449575032563
266,1683.0,420.75,150,37.5,6.11797624586044e-11,6.0371,2.759368362880377e-10,0.025515354900664162,31.754942886228427
267,2176.0,362.6666666666667,284,47.333333333333336,1.0536385414574613e-16,6.4943,1.4486752547772526e-10,0.05890082532797771,32.68454672239186
268,2213.0,442.6,741,148.2,5.154623668520594e-13,5.958,3.7324108055984115e-09,0.06251705207742521,27.997245069676918
269,1228.0,245.6,276,55.2,7.902077129157736e-14,6.2448,1.545506003015888e-10,0.03966785078309179,32.591201690986495
270,1762.0,251.71428571428572,485,69.28571428571429,6.216655429860676e-19,7.1175,1.1150569747790677e-11,0.06067824434833784,36.38409161600894
271,3464.0,433.0,611,76.375,9.877429154182965e-20,7.7558,1.7211603390060484e-11,0.0838652668126897,35.75782754224927
272,16.0,16.0,2,2.0,0.000106143027729866,6.3797,1.1100533515732584e-07,0.004805972530095666,23.102867646915023
273,3359.0,839.75,693,173.25,6.678590265493405e-09,5.2733,1.7176271407317343e-06,0.10943464052036245,19.151151676385997
274,1518.0,303.6,299,59.8,2.0882025579722896e-13,6.1571,3.8033993474653286e-10,0.045113889906099165,31.291991522563464
275,4106.0,456.22222222222223,470,52.22222222222222,3.142121511606033e-22,8.6813,2.5372511697123915e-12,0.08827774355964367,38.5198707956902
276,1266.0,253.2,83,16.6,6.145414238724884e-14,6.3587,1.4318557122105343e-10,0.03923737035721792,32.70139482901325
277,1759.0,351.8,113,22.6,2.4299987093498426e-13,6.0362,5.77165034353814e-09,0.06653388128984578,27.368368952446026
278,3467.0,495.2857142857143,1119,159.85714285714286,1.6277678290206787e-17,6.8452,8.896185996230566e-11,0.0764266586362479,33.38802209236387
279,2048.0,512.0,305,76.25,9.793147639431084e-11,5.7144,1.658581421769943e-07,0.07412353667387628,22.52354682670099
280,4759.0,594.875,1284,160.5,2.79033572388844e-19,7.4622,5.154352100928156e-11,0.09358740563826844,34.17541795070154
281,524.0,131.0,175,43.75,2.496935541034254e-13,6.182,9.257293178186377e-10,0.03121864167848686,30.008690536087627
282,1163.0,387.6666666666667,96,32.0,6.709804187237329e-09,5.6798,1.1857978351233072e-07,0.041190980567088926,23.007638596255244
283,1757.0,292.8333333333333,372,62.0,5.711583444474736e-16,6.5751,1.578835829592112e-09,0.07939481145524435,29.238491689214232
284,796.0,199.0,186,46.5,1.015253857112548e-11,5.9447,6.519049862120063e-10,0.029446298966479705,30.514619238879746
285,3494.0,698.8,814,162.8,2.0166085728922682e-11,5.6037,2.5404695294280885e-07,0.11424701340610467,21.908401503758896
286,324.0,108.0,73,24.333333333333332,8.173825163512776e-10,6.0481,1.1077779625615859e-08,0.02563837788102047,26.427756015267793
287,2847.0,569.4,383,76.6,4.8917436928005435e-12,5.7166,5.5463898741688194e-09,0.06615655980636853,27.425803822217503
288,4053.0,450.3333333333333,814,90.44444444444444,4.056360048350188e-23,8.1896,5.571863392578749e-14,0.062386547310361105,44.02883344113451
289,4491.0,748.5,639,106.5,1.9175330427769005e-13,6.2812,6.050649062310246e-09,0.09391289869067318,27.30026294321061
290,1277.0,255.4,356,71.2,5.210311755008903e-14,5.989,1.9055696183820856e-09,0.05679227419995412,28.967130537224342
291,847.0,141.16666666666666,142,23.666666666666668,2.6556687472130484e-19,6.5749,8.271889115631309e-13,0.030881656503886804,40.13684838702709
292,3101.0,516.8333333333334,847,141.16666666666666,3.2498071657540792e-15,6.5827,1.4376981284774966e-09,0.0784708692414636,29.373592067128993
293,1735.0,433.75,556,139.0,3.6440708304046267e-10,5.5713,6.565841199220952e-08,0.06351579365198037,23.860444901644133
294,1169.0,194.83333333333334,241,40.166666666666664,5.765015851728625e-18,6.6385,1.5589711491111107e-12,0.0334275663693522,39.22254290940641
295,1550.0,258.3333333333333,181,30.166666666666668,3.14601659205073e-16,6.5827,6.795279608708827e-11,0.05358286320371311,33.776676128265265
296,2558.0,365.42857142857144,294,42.0,3.3440493766390076e-18,6.9231,1.50747518331027e-11,0.06274561095228676,35.94907479169195
297,3397.0,566.1666666666666,773,128.83333333333334,3.840793089428067e-14,5.9712,6.315118211643874e-09,0.09441645399102065,27.238543114152975
298,2693.0,538.6,466,93.2,2.0937267415342167e-12,5.9861,6.9249390480356665e-09,0.06828811683579998,27.105551481089226
299,2640.0,440.0,350,58.333333333333336,9.980892785223183e-15,6.3647,1.913942333546963e-10,0.06098753860963212,32.28273358632196
300,1482.0,296.4,354,70.8,2.463446850456569e-13,6.0907,2.7161736926652543e-09,0.05974198498586622,28.455777114633932
301,2283.0,380.5,615,102.5,4.7535468367963466e-15,6.1817,8.537766852681034e-10,0.0735221225390899,30.125422182525302
302,994.0,198.8,397,79.4,8.916712507907682e-15,6.2081,1.15826689532701e-10,0.03806660029591076,33.00731322214525
303,1243.0,414.3333333333333,157,52.333333333333336,1.2444537985700257e-08,5.5504,9.719878730194865e-07,0.06273821660592378,19.97255835001401
304,1304.0,434.6666666666667,189,63.0,1.3051120353376057e-08,5.8715,4.8033453150040286e-08,0.03438022874447523,24.31138523069512
305,2254.0,281.75,529,66.125,1.0488052621505078e-22,7.8506,1.2709397101853985e-12,0.06462677657694306,39.51724154408797
306,4545.0,454.5,833,83.3,2.0385717741882475e-24,8.8604,4.0413422941722475e-14,0.07653800471572444,44.4921587781412
307,1749.0,349.8,319,63.8,2.6967296347217577e-13,5.752,4.932147763683927e-10,0.046820249708740914,30.91706492635496
308,1983.0,661.0,377,125.66666666666667,1.588845335813395e-07,5.7708,3.5801744544789686e-07,0.051378431033619214,21.41346677547074
309,1481.0,296.2,399,79.8,9.409525857152586e-14,5.9682,2.776506899894546e-09,0.05992977947033005,28.424081872812145
310,2585.0,369.2857142857143,551,78.71428571428571,5.9476600299000645e-18,6.9815,1.1704991033845091e-11,0.061006283000135685,36.31408521443128
311,1581.0,316.2,483,96.6,5.133362013793597e-13,6.136,1.2394313245218066e-09,0.053407618124548195,29.587674518436305
312,3271.0,408.875,469,58.625,1.7215664163740619e-19,7.7242,2.844704207314207e-11,0.08818682592925055,35.03293039503451
313,1718.0,343.6,253,50.6,1.0315570590366101e-13,6.324,1.7422440439545462e-09,0.05606990954887889,29.096406131115476
314,1236.0,247.2,106,21.2,3.647872325690493e-14,6.2913,7.071596979031842e-11,0.03547570800733458,33.719172988053174
315,2317.0,386.1666666666667,556,92.66666666666667,5.074372735397137e-15,6.3071,6.6545386537632e-10,0.07126720783862979,30.484942298513943
316,3622.0,603.6666666666666,1204,200.66666666666666,3.474953045574564e-14,6.3499,1.2908949319934042e-08,0.1032431774234786,26.20705317693607
317,1467.0,366.75,365,91.25,3.0419997687085816e-11,5.9482,6.811477101402838e-09,0.04353850878467993,27.12938516649891
318,3604.0,600.6666666666666,960,160.0,3.319933087119749e-14,6.2386,3.557766517980198e-10,0.06590178538069313,31.38830911348067
319,2436.0,487.2,581,116.2,1.2735151825890298e-12,5.8877,3.266767721806318e-08,0.08522918239204359,24.867560881155324
320,5607.0,801.0,1061,151.57142857142858,1.1306691580534777e-15,7.1595,1.08691065104876e-08,0.13035648739828384,26.45519140989001
321,1216.0,304.0,494,123.5,1.7340725105046493e-11,6.0917,1.702278503267571e-07,0.07444549737362435,22.486029574065974
322,1068.0,356.0,179,59.666666666666664,4.93923615583569e-08,5.7412,4.881113332382352e-07,0.054664298381921606,20.966286414801633
323,2314.0,330.57142857142856,431,61.57142857142857,7.463749002133842e-18,7.1878,1.7520881625924655e-12,0.049400169549479914,39.05406176751358
324,2460.0,492.0,725,145.0,1.7473349680789817e-12,5.6257,1.3562839356975882e-08,0.07517095855572885,26.13576552329285
325,961.0,240.25,321,80.25,2.6297500932189014e-11,5.9632,2.342132681407666e-08,0.05348950542739164,25.347601952522435
326,3202.0,533.6666666666666,916,152.66666666666666,2.205551544374541e-14,6.0768,1.9773215643510067e-09,0.08166005401221357,28.913805343784208
327,4206.0,525.75,503,62.875,8.162644714609821e-20,7.8119,4.2200765181147716e-11,0.0917343594049736,34.46393988575177
328,1877.0,469.25,195,48.75,9.584936251938478e-11,5.7428,6.286438789703951e-08,0.06305711765064012,23.92318178418838
329,3672.0,524.5714285714286,745,106.42857142857143,5.616297366535038e-17,6.9054,3.573197118793114e-10,0.08919482626393753,31.382065445120876
330,1478.0,295.6,450,90.0,1.6824681391085372e-13,6.1106,4.1825097259369654e-09,0.06354222569362356,27.832983958900225
331,1386.0,462.0,325,108.33333333333333,3.607378095473958e-08,5.8794,2.4002444908959215e-07,0.04742977848227783,21.990315296778576
332,3710.0,463.75,555,69.375,1.0133236188748819e-20,7.9168,7.108239653671553e-13,0.06097842546227326,40.35557291101338
333,692.0,173.0,252,63.0,1.0257859252251825e-11,5.561,2.5815166791446307e-08,0.05436413587145244,25.207205839736208
334,3123.0,446.14285714285717,666,95.14285714285714,6.371323960273713e-17,6.8143,1.269660406937124e-10,0.07950779893110275,32.874838274507674
335,1693.0,241.85714285714286,283,40.42857142857143,3.0666770192904977e-20,7.1339,2.1118630658719572e-13,0.039050763403950056,42.10654894078635
336,977.0,195.4,380,76.0,5.301748689835036e-15,6.3424,8.749993276599202e-10,0.05081607328792161,30.089999040479597
337,4760.0,595.0,1093,136.625,6.172247763935559e-19,7.6441,1.6626123670193166e-10,0.10521534913996883,32.48582910097361
338,2703.0,540.6,587,117.4,2.9472809988606065e-12,5.8702,3.6904937383092046e-08,0.08672711998698256,24.69161091675386
339,3444.0,492.0,890,127.14285714285714,1.48747792891157e-17,6.7157,6.85630215429445e-11,0.07424661543706745,33.76377835395808
340,3970.0,661.6666666666666,389,64.83333333333333,2.57009651844617e-14,6.3954,1.7085387631109862e-09,0.08018222520527662,29.12458987416547
341,467.0,155.66666666666666,109,36.333333333333336,3.550310426089085e-09,5.7801,4.0082454751657494e-07,0.05255219522271239,21.25052579865255
342,1932.0,276.0,470,67.14285714285714,4.0870908260773975e-20,7.3745,4.295094913063709e-13,0.04225575470752954,41.08237522112579
343,4441.0,555.125,591,73.875,5.925791508349305e-20,7.4529,4.75629449762031e-12,0.07374403106323181,37.613299092803075
344,3317.0,663.4,717,143.4,1.416205535886447e-11,5.7794,1.2903375553972903e-08,0.07463759202601683,26.207676231595073
345,2582.0,516.4,261,52.2,9.659733743482472e-13,6.1228,7.874392174596189e-09,0.06955313662566759,26.920184288015136
346,2148.0,537.0,367,91.75,3.1458323487416686e-10,5.4812,2.796789952085008e-07,0.08086798870877525,21.769724757363637
347,1305.0,261.0,443,88.6,1.1183775662092112e-14,6.2814,1.0423804477829343e-10,0.037497624085067814,33.15939902062926
348,1088.0,272.0,183,45.75,1.3054108306547457e-11,5.9953,4.034647597073098e-10,0.02718322216700055,31.206838280861948
349,4065.0,580.7142857142857,1082,154.57142857142858,1.6764363432535608e-16,6.9154,4.290098015803026e-10,0.09102548966050177,31.118270339540977
350,459.0,114.75,124,31.0,6.880060339797154e-13,5.8547,5.069793685080164e-10,0.028237855685012303,30.877353910830024
351,4081.0,583.0,583,83.28571428571429,1.564792114735628e-16,6.746,3.443688846326928e-11,0.06877761321306754,34.75725424949911
352,3973.0,794.6,887,177.4,1.2710861816731108e-11,5.6608,1.643279339137512e-07,0.1073534271878319,22.536918921030292
353,2165.0,721.6666666666666,472,157.33333333333334,2.3583549127784007e-07,5.6815,1.3597742252927635e-06,0.06709549495270757,19.488201440709105
